Ken,南昌,很不错 还是那种美式幽默➕科幻动作➕情感穿插。期待第二部 那个囚犯感觉大有作为,4.5,2018-12-03 17:24:42
Wlowie,重庆,片子一般，重要的是和谁去看。,4.0,2018-12-03 17:23:31
abX456411059,自贡,好看好看好看,5.0,2018-12-03 17:22:23
Ambitioness,营口,买错了，英文的就更好了,4.0,2018-12-03 17:22:13
小xi,天津,炫酷，很好看,4.5,2018-12-03 17:21:13
诺栀.,揭阳,想让毒液来我身上试试,5.0,2018-12-03 17:20:55
生性凉薄0,集美,推荐，很好看,5.0,2018-12-03 17:20:36
耗子,清远,·！！！！！,4.5,2018-12-03 17:20:00
一只稳吃的蚊,广州,毒液果然很可爱，好看，推荐ヘ(￣ω￣ヘ)♪,4.5,2018-12-03 17:19:55
WOGALIGANG,太原,挺好的棒棒棒,3.5,2018-12-03 17:19:51
李春依,大连,很好看，，，，，,5.0,2018-12-03 17:19:41
Nice_囝,惠州,遗失了我的爱情,1.5,2018-12-03 17:19:31
edl660834193,珠海,挺好看。。。,4.0,2018-12-03 17:18:38
yzq446193685,上海,好好好好好好好好好好好好好好好好好好好好好,5.0,2018-12-03 17:17:40
AXO417142269,安顺,没看完，有事走了,3.0,2018-12-03 17:17:03
cha01990128,诸城,动作特效都不错👍值得一看,5.0,2018-12-03 17:16:38
深海1982,合肥,很好看的爆米花电影,5.0,2018-12-03 17:16:00
我看這喧嘩城市,芜湖,好看，就是能感觉到明显的删减。,5.0,2018-12-03 17:15:24
王艺恒恒恒,成都,太短了不够看,3.0,2018-12-03 17:15:11
幸福苏儿,衡阳,很棒的电影。,5.0,2018-12-03 17:12:44
妲己阿苏,任丘,和朋友一起来看的 一开始就只是在美团看看有啥电影想打发时间，看到名字就一瞬间女人的直觉就想着要看要看必须得看看，结果真的没有失望 值得！56块钱两张票看了一场好电影 毒液真的好搞笑 朋友都说一场恐怖电影让我看出喜剧片的效果 哈哈  男主演技棒棒的 推荐推荐😄,5.0,2018-12-03 17:11:48
一瓶奶盖儿,呼和浩特,优秀，毒液又恶心又可爱😂😂,4.0,2018-12-03 17:11:48
xiaohu198010,运城,孩子们回来说是非常好看的一部电影，值得看,5.0,2018-12-03 17:10:38
华为3688,北京,好看的电影，喜欢。,5.0,2018-12-03 17:10:35
VGV104442448,重庆,虽然故事略显老套，但特效很棒，剧情里的一些幽默风趣对白，给剧情增添了色彩！,4.0,2018-12-03 17:09:58
陈破晓g,潜江,毒液爱吃人头,5.0,2018-12-03 17:09:52
油炸鸡翅,德州,我他娘的被一个小娘们放鸽子根本没去看,0.5,2018-12-03 17:09:50
大猫,防城港,第一部着实钓胃口，想不明白主人公就能融合女主，小孩，狗都可以，流浪汉就不可以。,4.0,2018-12-03 17:09:49
VJt568867292,重庆,还可以哈哈哈哈,5.0,2018-12-03 17:09:40
AAA  余生只有你,无锡,挺好看的。值得一看,5.0,2018-12-03 17:09:38
Nsf57299469,漯河,好看 值得看一下,5.0,2018-12-03 17:08:54
娃lj,成都,很好看  意犹未尽,5.0,2018-12-03 17:08:40
anh245355439,贵阳,标准漫威电影，故事情节轻松，特效nice。期待后续发展 还是比较不错的,3.5,2018-12-03 17:08:10
西风不笑东风来,淄博,最好看的电影没有其他,5.0,2018-12-03 17:08:01
xiaoacai_love,青岛,孩子喜欢看，本人认为剧情有点简单，时间有点短。,5.0,2018-12-03 17:07:21
lqh1226,义乌,啧啧啧啧啧！,3.5,2018-12-03 17:04:41
泪落弦殷,永川,还不错  期待下一部的到来,5.0,2018-12-03 17:04:38
xw0602,北京,想要有一个毒液！,5.0,2018-12-03 17:03:27
BBA923290453,昆山,还不错值得看,5.0,2018-12-03 17:03:04
敏儿,长沙,还不错，值得一看,5.0,2018-12-03 16:59:58
紫菜包包饭饭,东营,棒！看的很过瘾,5.0,2018-12-03 16:59:46
麦兜兜212121,深圳,好看，特别效果做得真好,4.5,2018-12-03 16:59:13
Roar徐国庆,合肥,必须写？好吧！你看这个可棒？,5.0,2018-12-03 16:59:13
断飞 ҉ ,青岛,好看，复联四会出现不？,5.0,2018-12-03 16:58:13
Rachel.P,佛山,要被毒液圈粉了！,4.0,2018-12-03 16:58:07
ydl683952359,赣州,一般般吧，不是特别好看，冬天开冷空调，冷死了,3.5,2018-12-03 16:58:02
无名氏,广州,"我已经是二刷了。
反派当主角，漫威这个构思确实是不错。
可就是毒液的感情转变的有点太快，明明之前还想跟着同伴一起侵略地球，但突然间不知道为什么就给男主感动了，然后要和男主一起活下去。
就是爱上男主也未免太快了吧。尤其男主还不多不少对他保存一点敌对意识。
还有看上男主前女友那里也有点莫名其妙的，毒液的审美应该和地球不一样，构不成颜控吧。
然后上个月闻听斯坦李的死讯，现在却在电影里看见他还算精神的在遛狗，真有点颇感慨",4.5,2018-12-03 16:57:40
ArU650205324,天津,好看   喜欢看   挺有正义感的,5.0,2018-12-03 16:57:16
MqW731930247,新余,电影总体很不错，值得一看,4.5,2018-12-03 16:56:57
wx-wv,新民,不错哦。。。。,4.0,2018-12-03 16:56:33
Xfp548490976,上海,四个字(超级好看),5.0,2018-12-03 16:56:31
无敌的食客,凉山,很好看，喜欢,5.0,2018-12-03 16:56:08
X15155023852,合肥,好看好看好看，不带脑子好看,5.0,2018-12-03 16:55:46
空白凡,西安,漫威的电影一直都是超级喜欢，赞赞赞赞，推荐去看,5.0,2018-12-03 16:55:31
MY庄稼汉,绵阳,不错，挺有意思的。,4.0,2018-12-03 16:55:26
可爱的悠悠猪,合肥,超级好看  特效也牛,5.0,2018-12-03 16:55:09
PWG174885133,银川,挺刺激的。不错不错,5.0,2018-12-03 16:54:28
骑猪撞月星,东台,挺好看的，期待续集！,5.0,2018-12-03 16:53:54
庞小珂丶,南阳,这电影确实演的不错,5.0,2018-12-03 16:53:41
芋路,阎良,......,5.0,2018-12-03 16:53:34
对天0706,新昌,还不错，值得看,5.0,2018-12-03 16:53:03
丶小络,贵阳,还可以 不错不错,3.5,2018-12-03 16:52:51
ZNs283280869,揭阳,喜欢漫威，没说的,5.0,2018-12-03 16:52:15
vmY521355369,常德,一家三口在2号VIP厅看的，很舒服，效果还不错。,4.5,2018-12-03 16:51:51
tQR902986160,石河子,挺好的呀，嗯，挺好,5.0,2018-12-03 16:50:04
昱晟259,济南,很好看的一部电影，不愧是大片,5.0,2018-12-03 16:49:57
e,张家港,毒液是傲娇小可爱 ,4.5,2018-12-03 16:49:30
追逐那一米阳光、,东莞,还行吧！挺好看的,4.5,2018-12-03 16:49:02
KDM704726676,南充,好看好看好看好看好看,5.0,2018-12-03 16:48:30
LeeYoung91,忻州,还不错，特效满分。,5.0,2018-12-03 16:48:27
nFo612571248,琼海,好看，非常看好，推荐,4.0,2018-12-03 16:48:17
kkJ18605462491,东营,非常的喜欢，非常的支持,5.0,2018-12-03 16:47:52
bzk116702350,荆州,精彩科幻电影完美,5.0,2018-12-03 16:47:25
zCv699227887,银川,优秀，有感觉，好看,5.0,2018-12-03 16:47:17
GDNGDNGDN,北京,谁是谁的宠物,3.5,2018-12-03 16:46:28
changtantuo,天津,剧情不错，男主演技可以,4.0,2018-12-03 16:46:06
VjW889010005,遂宁,好看的很很很,5.0,2018-12-03 16:44:30
Ojl766502894,长春,变态加搞笑，还是好看的,5.0,2018-12-03 16:44:03
开阳0931,兰州,凑合看吧，等待导演剪辑版,4.0,2018-12-03 16:43:54
梓梓吖,惠州,好看好看好看,5.0,2018-12-03 16:43:36
我是瑾,抚州,觉得剧情太紧凑了。精彩部分没多少，还没看够就结束了,4.0,2018-12-03 16:43:25
smq_tjh,无锡,电影不错很好看！,5.0,2018-12-03 16:41:43
ABC张喆,沈阳,啦啦啦，挺好看的,4.5,2018-12-03 16:41:12
松鼠喵子嘉,长春,很好看 hdxxvvhnjkkkkdsaf,5.0,2018-12-03 16:40:22
Sew675088557,盐城,好看。。。。,5.0,2018-12-03 16:38:00
akar629,深圳,刷单的，评分才那么高。,5.0,2018-12-03 16:37:09
傻傻龟0715,武汉,还行吧，其实也没有那么惊艳,4.0,2018-12-03 16:37:09
CLx834843732,海口,还算凑合吧，也不是很好看,4.0,2018-12-03 16:36:55
再不爱你。,晋中,还不错，大半夜看的。,5.0,2018-12-03 16:36:45
_qqxf21356419771,鸡西,非常好的商业片👏👏👏,4.5,2018-12-03 16:35:04
柴柴柴柴柴女神,乌鲁木齐,阔爱的毒液,5.0,2018-12-03 16:33:23
lCS756779023,北京,还行 值得一看,4.5,2018-12-03 16:32:58
r327327,眉山,还行吧123456,5.0,2018-12-03 16:32:45
皇家贼妞,靖江,不错，都说好看,5.0,2018-12-03 16:32:25
helen19790924,昆山,环境好，电影不错。,4.5,2018-12-03 16:32:08
bqa236437594,淮北,还不错吧。直的看。,5.0,2018-12-03 16:31:35
จุ๊บ大鹏。 ,佳木斯,真的是很好的一部电影,5.0,2018-12-03 16:30:56
WM2HL,邵阳,女儿介绍的。怪兽也有幽默感。好看,4.0,2018-12-03 16:30:50
scj321126587,沧州,一般吧 刚及格,4.0,2018-12-03 16:29:45
我是大萌萌～,宝鸡,还不错最后剧情有点快,5.0,2018-12-03 16:29:41
x马雪x,长春,不错，期待下一部,5.0,2018-12-03 16:29:14
sapphirexiaoq,天津,搞笑！很可爱的毒液,4.0,2018-12-03 16:29:14
光军V火皇,广州,其实挺搞笑的，祈福缤纷汇影厅，我和朋友的眼镜竟然不匹配，吐槽下,4.0,2018-12-03 16:28:56
瀚北北,中江县,好看，太刺激，又很搞笑，绝对是一部特别受关注的电影,5.0,2018-12-03 16:28:22
浮不上水面的氷,天津,毒液好可爱！！！感觉完全看不够，看完彩蛋表示超级期待第二季！！,5.0,2018-12-03 16:27:53
MamaMariya,新郑,啦啦啦啦啦啦,5.0,2018-12-03 16:27:43
XAq150660932,武汉,演技与场面均佳,4.5,2018-12-03 16:26:44
oCg316306668,宁波,OK、、、、,4.0,2018-12-03 16:26:24
wco239274908,商丘,大片即视感，但是英雄主义、拯救地球的剧情一遍遍出现就有一些审美疲劳了，并没有什么特别出彩的地方，甚至有一些情节不符合逻辑,3.0,2018-12-03 16:26:23
真情刘璐11,沈阳,很好吧还行的,4.5,2018-12-03 16:26:05
MT,桂林,美版网上出资源了比国内公映多了4分钟，,5.0,2018-12-03 16:25:26
cEy987026463,合肥,很喜欢很喜欢很喜欢,5.0,2018-12-03 16:24:51
CIE148936222,哈尔滨,挺好看的  被毒液圈粉,5.0,2018-12-03 16:23:20
qGj619720684,郑州,不错，就喜欢毒液那骚样,5.0,2018-12-03 16:22:47
ttr780789558,惠州,很刺激，好看,5.0,2018-12-03 16:22:30
一为别,上海,这次我磕艾迪和毒液的糖！,4.0,2018-12-03 16:18:45
KkI484703765,厦门,还可以 。。。。,4.5,2018-12-03 16:17:34
笨笨莹儿Y,义乌,好看 激情无限,5.0,2018-12-03 16:17:08
Ace_zhaoyun,东营,差强人意，没有太精彩的,3.5,2018-12-03 16:16:58
kaohm,当阳,反派太蠢，受不了,3.5,2018-12-03 16:16:55
Michael2018yang,北京,毒液这么搞笑的嘛，幽默是一种态度,4.5,2018-12-03 16:15:30
张桢,哈尔滨,必须满分，别看评分，有多爽看了电影才知道，有一点必须吐槽，片尾超长字幕6分钟，然后字幕结束还没有彩蛋,5.0,2018-12-03 16:14:28
ST19960113,哈尔滨,好看，很震撼，很喜欢,5.0,2018-12-03 16:14:20
"&.蜜丝佛陀!!""",北京,特别特别好看！！,5.0,2018-12-03 16:14:18
猫不理,长春,个人电影也就一个套路吧，希望勾引妇联之后变得更好看,3.5,2018-12-03 16:13:30
Dwm78716726,沈阳,很好！！！！,5.0,2018-12-03 16:13:03
beyondrocky,西安,不错的，幽默既视感！,4.5,2018-12-03 16:11:55
nicacheung,上海,和异性差不多,5.0,2018-12-03 16:11:48
egU106777155,北碚,好看，特别期待有二部出现,5.0,2018-12-03 16:11:38
与世隔绝26,南昌,挺好看的，，,5.0,2018-12-03 16:11:14
IGS719419847,济宁,好看啊啊啊啊啊,5.0,2018-12-03 16:10:31
Mark,海口,不错不错不错，就是剧情到最后发展的太快似乎是为了赶快结束一样。,4.0,2018-12-03 16:10:00
vct979989234,呼和浩特,好看好看好看,5.0,2018-12-03 16:08:46
玫瑰有毒10,中山,好看。。。。。。。。。。。。,5.0,2018-12-03 16:07:54
酷酷星二,淮南,一开始的时候没太看明白后面就超级好看了,4.5,2018-12-03 16:06:45
唯此我心不变,东莞,还可以，很真实。,4.5,2018-12-03 16:06:20
Xu1210xu,西宁,好看，好看，好看,5.0,2018-12-03 16:06:18
OXs953093626,唐山,好评，百老汇影音效果好，我们经常去,5.0,2018-12-03 16:05:35
屋顶上的日月星,北京,当然是满分了，还用说嘛,5.0,2018-12-03 16:05:13
cx06172015,许昌,很好看，意犹未尽,4.5,2018-12-03 16:05:09
SZ灬木,盐城,。。。。。。。。。。。。,5.0,2018-12-03 16:05:01
时倾,中山,睁大眼睛的时候真的好可爱啊😂 ,5.0,2018-12-03 16:03:42
suibao1987,滕州,非常适合我……………………,5.0,2018-12-03 16:03:01
梦里看红尘,绍兴,跟女朋友看的，很不错的电影。很开心,5.0,2018-12-03 16:02:59
白少1995,崇州,永远支持漫威,5.0,2018-12-03 16:02:52
nonooon,长治,保密保密保密爆米花,4.0,2018-12-03 16:02:22
ParadiseQueen94,济南,视觉效果很好，环境不错,5.0,2018-12-03 16:02:10
涧松,岳阳,无论故事情节，到特技效果，到整体风格的把握，都是非常到位的，很不错的一部电影。,5.0,2018-12-03 16:02:02
Alice萌萌,上海,还可以，就是有一点点幼稚😁,4.0,2018-12-03 16:01:42
我不洗碗丿,郑州,可以。还可以,4.5,2018-12-03 16:01:10
弹钢琴的喵999,贵阳,特效是亮点，第一次觉得留着口水家伙还挺可爱，剧情就真的很一般了。,3.0,2018-12-03 16:00:57
zhongxueyun,珠海,超级好看超级喜欢,5.0,2018-12-03 16:00:37
西门狗蛋不吹雪,乌鲁木齐,好基友一辈子,4.0,2018-12-03 16:00:00
rvJ176898701,张家口,不错   不错,5.0,2018-12-03 15:59:26
王Ayan,贵阳,有搞笑又刺激的哈哈哈哈  和朋友一起去看的  还不错  很欢乐,5.0,2018-12-03 15:58:48
宋力毅,上虞,好看！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5.0,2018-12-03 15:57:35
霖弟弟。,沈阳,，，，，，，，，,5.0,2018-12-03 15:57:26
DUh673125426,酒泉,场面震撼 主题不错 儿子很喜欢,5.0,2018-12-03 15:56:44
蓝天的海日,深圳,8888888,4.0,2018-12-03 15:55:16
KinX437,沈阳,好，很好，非常好,5.0,2018-12-03 15:54:01
fKs335420642,苏州,感觉很一般啊，没有寄生兽好看啊。,3.0,2018-12-03 15:53:27
dGQ298623909,承德,超级好看 就是3D眼镜有待提高！,5.0,2018-12-03 15:53:26
大颠颠,南宁,被这对最强cp给震撼到了,5.0,2018-12-03 15:53:14
Special_fans,石家庄,时间略长   忘了  还是没有特别深印象的画面,4.0,2018-12-03 15:52:08
Wqa176562882,吴江,一般。比复联3差远了。,5.0,2018-12-03 15:52:03
L•yuan,太原,买错电影票了 不能退,4.0,2018-12-03 15:51:47
王佳乐585,郑州,很好看(｡･ω･｡)ﾉ♡,5.0,2018-12-03 15:50:57
hBN928965530,中牟,很好，不错不错,4.5,2018-12-03 15:50:35
美如妖孽,武汉,这电影，还行吧,4.0,2018-12-03 15:48:29
吃货野汉,西宁,还好，情节还不错,4.0,2018-12-03 15:47:40
wujun198183,上海,很棒，期待下一部,4.5,2018-12-03 15:47:33
BaX494927278,恩施,一如既往的支持漫威,5.0,2018-12-03 15:46:51
BRY0427,包头,超级好看，值得推荐，刺激搞笑,5.0,2018-12-03 15:46:45
nJE300795808,长春,期待大半年的电影了。正好赶上去沈阳玩就看了。正如期待的一样，很好看，有笑点,5.0,2018-12-03 15:45:51
gejiqiong,永康,挺好看，还幽默,5.0,2018-12-03 15:45:41
黑雨伞,合肥,好看，佩服这想象力,4.0,2018-12-03 15:44:08
z1131095819,天津,蛮好看的，很期待下一部，可爱的毒液,5.0,2018-12-03 15:43:58
_qqs2x1400994197,正定,录取线⌈╹드╹⌉图URL了恐龙裤头考虑,5.0,2018-12-03 15:42:45
羽love佳,苏州,前期有点小无聊，但总得来说还是很好看的,5.0,2018-12-03 15:41:48
Gio997584745,开封,好看，漫威出品必属精品,5.0,2018-12-03 15:41:07
混世不要亡,奉节,支持漫威电影,5.0,2018-12-03 15:40:24
vUH900578218,北京,常规的电影吧,3.5,2018-12-03 15:40:21
WTH424969170,乌鲁木齐,好看的很，太劳到了！,5.0,2018-12-03 15:40:20
????,威海,好看，好看，好看，就是好看！,5.0,2018-12-03 15:40:14
Hellokitty_kitty,营口,好看好看！真好看！,5.0,2018-12-03 15:40:14
WKj477927315,上海,标准好莱坞片，工业技术上无国能匹乱。，故事，情节，都体现好莱坞摸式，总让人感觉似曾相识，但又能圆回这故事的独立性。,3.5,2018-12-03 15:39:59
_alipay422535838,常州,好，棒，不错,4.5,2018-12-03 15:39:53
xzO365916995,六安,流弊克拉斯，可以可以,5.0,2018-12-03 15:39:52
EbQ190767065,兰州,真的好看 不浪费票价,5.0,2018-12-03 15:39:50
寂寞己成习惯,天门,好看，看的很爽,5.0,2018-12-03 15:39:02
薛家小雨,太原,很好看。有点搞笑,5.0,2018-12-03 15:38:34
Katherine7890,丹阳,很好看。。。,5.0,2018-12-03 15:37:56
kPv392033853,武汉,好看，有点逗,4.0,2018-12-03 15:37:19
WP03591818,安阳,值得一看哦！,4.5,2018-12-03 15:37:13
Efb286657754,天津,全程精彩不断,5.0,2018-12-03 15:36:23
zJL128615819,盘锦,还行吧，有点不咋的,5.0,2018-12-03 15:36:09
zpb175320103,深圳,好看。非常好看,5.0,2018-12-03 15:34:53
被毒鸡汤kang到,青岛,好看😉😉,5.0,2018-12-03 15:33:53
Xrq619317709,杭州,。。。。。。。,4,2018-12-03 15:33:41
eOU369533933,张家港,外国大片还是不错的,5,2018-12-03 15:32:07
😀,桐乡,毒液超帅啊～男主也超帅～,5,2018-12-03 15:31:18
米甜t,石家庄,特别好看！！！！！！！,5,2018-12-03 15:30:35
honkit0228,广州,正！！！！！！,5,2018-12-03 15:30:26
阿藩Smart,淄博,不错，特别好看。,5,2018-12-03 15:30:09
wyh啦,西安,追逐戏真的好看。,5,2018-12-03 15:29:47
caizizhaosi,合肥,好好好好好好,5,2018-12-03 15:29:33
赵殿江的小资生活,昆明,好看好看好看，期待下一部,5,2018-12-03 15:29:29
忘记放弃,成都,特别好看 呵呵,5,2018-12-03 15:27:39
pFk928107133,武汉,莫名其妙的打斗，几分钟高潮就结束，真是失望,1,2018-12-03 15:26:05
GF158,泸州,没有惊喜，中规中矩！给个8分吧！,4,2018-12-03 15:24:34
OMw608874356,咸宁,超级好看，飙车那段超刺激。,5,2018-12-03 15:23:45
小ༀ莉,苍南,不错   很好看，第二次看了,5,2018-12-03 15:23:10
王者领袖,青岛,非常好看，震撼,5,2018-12-03 15:22:16
灰辉煌,武汉,一般吧，看多了，不惊喜,4.0,2018-12-03 15:22:14
lq520,深圳,一般吧。不怎么好看,3.0,2018-12-03 15:20:41
yaobblue,上海,暴力美学画面很精彩，毒液竟然霸道总裁的如此之萌。漫威爽片，看看就好。,3.0,2018-12-03 15:20:34
十一是你爹,沭阳,很不错的电影,5.0,2018-12-03 15:18:48
uUs344556421,六安,合格，过得去吧,3.5,2018-12-03 15:18:09
没有夏天z,东莞,有点意思，吃脑壳了,4.5,2018-12-03 15:18:02
